,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
47,7,1.5864370008274084e+18,1.586222044110545e+18,1667071030000.0,2022-10-29 19:17:10,0.0,,@thirteeentth @TheRealPCB Yeah that's what we want pokistan and pokistanis to know. Well well well its good slowly and steadily you people are understanding where you belong to.,en,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,6.0,19.0,https://twitter.com/vt82878/status/1586437000827408384,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'thirteeentth', 'name': 'Zainab 🇵🇰', 'id': '1376056178627772418'}, {'screen_name': 'TheRealPCB', 'name': 'Pakistan Cricket', 'id': '2420020489'}]",,,,
48,8,1.586436321979306e+18,1.586222044110545e+18,1667070868000.0,2022-10-29 19:14:28,0.0,,@TheRealPCB Bass match m koi fatna mt chahe jitni mrji training kr lo pls pls pls pls pls pls.,tl,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,6.0,19.0,https://twitter.com/vt82878/status/1586436321979305984,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'TheRealPCB', 'name': 'Pakistan Cricket', 'id': '2420020489'}]",,,,
49,9,1.5864355659308278e+18,1.5859457552058737e+18,1667070688000.0,2022-10-29 19:11:28,0.0,,"@ashi_kumr @IndiaToday @Milan_reports @snehamordani What sense you want? Who the hell goes their except Hindus in River. And if you talk about targeting, Hindu temples contribute 3% of the country's GDP who else does so?? No other community's religious place is under GOI. Their is a lot more required to do, so don't act gyani.",en,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,6.0,19.0,https://twitter.com/vt82878/status/1586435565930827777,[],[],0.0,,False,0.0,2.0,0.0,,None,,,,,,,"[{'screen_name': 'ashi_kumr', 'name': 'ଓ\u200c\u200cଡିଆ \u200cଟୋକା', 'id': '882676210194632704'}, {'screen_name': 'IndiaToday', 'name': 'IndiaToday', 'id': '19897138'}, {'screen_name': 'Milan_reports', 'name': 'Milan Sharma', 'id': '65673617'}, {'screen_name': 'snehamordani', 'name': 'Sneha Mordani', 'id': '119439660'}]",,,,
50,10,1.586434596874621e+18,1.5859457552058737e+18,1667070457000.0,2022-10-29 19:07:37,0.0,,@IndiaToday @Milan_reports @snehamordani Who gave this right to this man to misbehave with our officers. I bet what these officers know he would not be even 10% of him. Just because you win elections you can misbehave with people. What were they doing from these many days where was this seasonal netagiri,en,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,6.0,19.0,https://twitter.com/vt82878/status/1586434596874620928,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'IndiaToday', 'name': 'IndiaToday', 'id': '19897138'}, {'screen_name': 'Milan_reports', 'name': 'Milan Sharma', 'id': '65673617'}, {'screen_name': 'snehamordani', 'name': 'Sneha Mordani', 'id': '119439660'}]",,,,
51,11,1.5852933724070257e+18,1.5022278795804836e+18,1666798367000.0,2022-10-26 15:32:47,0.0,,"@dadiyo64 @DGPR_PAF Vo toh humne 1947 ki ladayi m, 1965 ki ladayi m, 1971 ki ladayi m, 1999 ki ladayi m, surgical strike m, air strike m dekha tha ki kiski g@@nd phati thi. Tum pokistaniyo k upar ek kahwat sateek baithti h - G@@nd fate toh fate nawabi na ghate.",ht,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,3.0,15.0,https://twitter.com/vt82878/status/1585293372407025664,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'dadiyo64', 'name': 'S. Nadeem Shah', 'id': '1540365169766842369'}, {'screen_name': 'DGPR_PAF', 'name': 'DGPR (AIR FORCE)', 'id': '1282977766565191680'}]",,,,
52,12,1.5844325247886664e+18,1.5842331891610665e+18,1666593125000.0,2022-10-24 06:32:05,0.0,,@IFazilaBaloch Heartmelting. Literally its too late of us to make 1 more Bangladesh. But don't worry we would do that too for sure.,en,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,6.0,https://twitter.com/vt82878/status/1584432524788666368,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'IFazilaBaloch', 'name': 'Fazila Baloch🌺☀️', 'id': '1042463598503763973'}]",,,,
53,13,1.5844294978391286e+18,1.584151060536787e+18,1666592404000.0,2022-10-24 06:20:04,0.0,,@Taha912434 @rajdeep_mz @155b6d67bc564aa @jadooger @arpitGupta708 @Brad_Hogg Aankh k andhe naam nayansukh.  https://t.co/gBfNIg9lmP,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,6.0,https://twitter.com/vt82878/status/1584429497839128576,[],['https://pbs.twimg.com/media/Ff0GOCsaUAAarSl.jpg'],1.0,https://pbs.twimg.com/media/Ff0GOCsaUAAarSl.jpg,False,0.0,0.0,1.0,,None,,,,,,,"[{'screen_name': 'Taha912434', 'name': 'Taha Tahir🇵🇰', 'id': '1521203773703606273'}, {'screen_name': 'rajdeep_mz', 'name': 'RAJDEEP MAZUMDER', 'id': '144112055'}, {'screen_name': 'jadooger', 'name': 'Naeem Farooq', 'id': '55970887'}, {'screen_name': 'arpitGupta708', 'name': 'Arpit Gupta', 'id': '1520240045109628928'}, {'screen_name': 'Brad_Hogg', 'name': 'Brad Hogg', 'id': '208913657'}]",,,,
54,14,1.584428857389912e+18,1.584151060536787e+18,1666592251000.0,2022-10-24 06:17:31,0.0,,@jadooger @arpitGupta708 @Brad_Hogg So what what your madrsachaap brain tell you after seeing the ball was it going to dip after that bounce from the surface. Tum pokistaniyo se baat Krna he bekar h yrr.,en,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,6.0,https://twitter.com/vt82878/status/1584428857389912064,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'jadooger', 'name': 'Naeem Farooq', 'id': '55970887'}, {'screen_name': 'arpitGupta708', 'name': 'Arpit Gupta', 'id': '1520240045109628928'}, {'screen_name': 'Brad_Hogg', 'name': 'Brad Hogg', 'id': '208913657'}]",,,,
55,15,1.584421691148882e+18,1.5841577160373944e+18,1666590542000.0,2022-10-24 05:49:02,0.0,,@faiqk4273 @virendersehwag Bete pokistaniyo kuch padh lik lo nahi toh pura desh he l@ud€ m mil jaayega. 😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣Khair vo toh abhi b mila he h pr🤣🤣🤣🤣🤣🤣🤣🤣,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,5.0,https://twitter.com/vt82878/status/1584421691148881921,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'faiqk4273', 'name': 'فائق خان✨⚡', 'id': '1446942577551413249'}, {'screen_name': 'virendersehwag', 'name': 'Virender Sehwag', 'id': '92724677'}]",,,,
56,16,1.5844213060111032e+18,1.5841577160373944e+18,1666590451000.0,2022-10-24 05:47:31,0.0,,@faiqk4273 @virendersehwag Bete isiliye kaha jata h madarse m mat padho. Jab madarse m padhoge toh dharti chapti aur sakeen he dikhegi. Khai koi baat ni itne anjan mat bno pkmkb likha h jiska mtlb h pokistan ki ma ka bh0$d@ Aur sabse jruri baat-  https://t.co/RZdHjNQ08t,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,5.0,https://twitter.com/vt82878/status/1584421306011103233,[],"['https://pbs.twimg.com/media/Ffz-joXaUAAAfQP.jpg', 'https://pbs.twimg.com/media/Ffz-qToacAAG5I_.jpg']",1.0,https://pbs.twimg.com/media/Ffz-joXaUAAAfQP.jpg,False,1.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'faiqk4273', 'name': 'فائق خان✨⚡', 'id': '1446942577551413249'}, {'screen_name': 'virendersehwag', 'name': 'Virender Sehwag', 'id': '92724677'}]",,,,
57,17,1.5844179828724244e+18,1.5022278795804836e+18,1666589658000.0,2022-10-24 05:34:18,0.0,,@DGPR_PAF Y sab visuals tum logo ne Baluchistan aur Afghanistan m bombing krke banayi h. Lanat h ki y air force apne desh ki he bombing krti h. Aur toh aur apne army chief aur president ko b ni chhordte unhe b lock kr lete h. Bahut khoob. Mashaola,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,5.0,https://twitter.com/vt82878/status/1584417982872424449,[],[],0.0,,False,3.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'DGPR_PAF', 'name': 'DGPR (AIR FORCE)', 'id': '1282977766565191680'}]",,,,
58,18,1.5844172089059164e+18,1.5022278795804836e+18,1666589474000.0,2022-10-24 05:31:14,0.0,,@DGPR_PAF Kya faayda h inn sbka jab sote wkt purey desh ki light bujhaani padti h ki kahi abbu na aa jaaye,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,1.0,5.0,https://twitter.com/vt82878/status/1584417208905916417,[],[],0.0,,False,4.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'DGPR_PAF', 'name': 'DGPR (AIR FORCE)', 'id': '1282977766565191680'}]",,,,
59,19,1.584264074283864e+18,1.584156211859325e+18,1666552964000.0,2022-10-23 19:22:44,0.0,,@maaz_ahsan2000 @b_rajendar @WT_Lucifer @SirJohnBurke Beta y kuredaan yani tumhari asmani kitaab ni ki koi molwi utha neend m jab chah badal diya ki ni ab jannat m 72 ni 172 hoore milengi.,hi,[],[],1.4606260962657116e+18,1.4606260962657116e+18,vt82878,Vishal Tiwari🇮🇳,7.0,19.0,https://twitter.com/vt82878/status/1584264074283864066,[],[],0.0,,False,0.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'maaz_ahsan2000', 'name': 'Maaz Ahsan', 'id': '1442433010582777860'}, {'screen_name': 'b_rajendar', 'name': 'Millennial', 'id': '583713924'}, {'screen_name': 'WT_Lucifer', 'name': '🚯White€Trash #save_soil🇮🇳', 'id': '1254276294839164928'}]",,,,
60,0,1.6092888543051162e+18,1.6092169757079757e+18,1672519336000.0,2022-12-31 20:42:16,0.0,,@SanaEjaz_ Heard it was illegal mohartama,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,20.0,https://twitter.com/sanjuktaroyvai1/status/1609288854305116161,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SanaEjaz_', 'name': 'Sana Ejaz', 'id': '1284557489455816705'}]",,,,
61,1,1.6092885448745574e+18,1.6091496521753027e+18,1672519262000.0,2022-12-31 20:41:02,0.0,,@IamOnir They r illegal landgrabbers. HYPOCRITE.LIAR. get ur facts right,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,20.0,https://twitter.com/sanjuktaroyvai1/status/1609288544874557440,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'IamOnir', 'name': 'iamOnir', 'id': '68138422'}]",,,,
62,2,1.60928811052501e+18,1.6092003192919695e+18,1672519159000.0,2022-12-31 20:39:19,0.0,,@iamharunkhan @khan_zafarul @Habeebinamdar @SirKazamJeevi @WAKhan337 @RURALINDIA @mangal322 @SpiritOfCongres @chandnii__ @AcharyaAaramdev @abhaShukla23 Just add illegal in ur tweet,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,20.0,https://twitter.com/sanjuktaroyvai1/status/1609288110525009921,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'iamharunkhan', 'name': 'Harun khan هارون خان', 'id': '925995761149628416'}, {'screen_name': 'khan_zafarul', 'name': 'Zafarul-Islam Khan', 'id': '47139757'}, {'screen_name': 'Habeebinamdar', 'name': 'Mohammed Habeeb Ur Rehman', 'id': '750652945'}, {'screen_name': 'SirKazamJeevi', 'name': 'Sir Kazam', 'id': '1374723142476648451'}, {'screen_name': 'WAKhan337', 'name': 'Waqar Khan || وقار خان', 'id': '1236935902766624768'}, {'screen_name': 'RURALINDIA', 'name': 'Adv. M', 'id': '77456101'}, {'screen_name': 'mangal322', 'name': 'SJabri', 'id': '95809916'}, {'screen_name': 'SpiritOfCongres', 'name': 'Spirit of Congress✋', 'id': '3903318556'}, {'screen_name': 'chandnii__', 'name': '\u200f چاندنی\u200f 🤍', 'id': '1543917647552724994'}, {'screen_name': 'AcharyaAaramdev', 'name': 'आचार्य आरामदेव (Parody)', 'id': '1516395388034744324'}, {'screen_name': 'abhaShukla23', 'name': 'Abha Shukla Fans', 'id': '1523624590840238081'}]",,,,
63,3,1.609287962700976e+18,1.6090334271516508e+18,1672519124000.0,2022-12-31 20:38:44,0.0,,@shaikhshameela Haldwani is in Assam????? 🤔😱😂,in,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,20.0,https://twitter.com/sanjuktaroyvai1/status/1609287962700976128,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'shaikhshameela', 'name': 'Shameela', 'id': '801731912393887744'}]",,,,
64,4,1.6092875568349553e+18,1.6089760199392625e+18,1672519027000.0,2022-12-31 20:37:07,0.0,,@Shirinkhan0 Kitna jhuth bolte ho... Illegal land grabbers,it,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,20.0,https://twitter.com/sanjuktaroyvai1/status/1609287556834955264,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Shirinkhan0', 'name': 'Shirin Khan', 'id': '1062859889264021504'}]",,,,
65,5,1.608932230054957e+18,1.608377660123779e+18,1672434310000.0,2022-12-30 21:05:10,0.0,,@chanky_2009 @cocoapiie @GargaC @AshwiniVaishnaw @RailwaySeva Yes UP theke onek pichiye... Giye dekhis... Oh na toder okhane jawa hobe na.. Hindi bolbi na toh. Parish o na...tobe Durga pujar basane hindi gaane dance korish BC r moto,tl,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,5.0,21.0,https://twitter.com/sanjuktaroyvai1/status/1608932230054957056,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'chanky_2009', 'name': 'homoSapiens', 'id': '86887364'}, {'screen_name': 'cocoapiie', 'name': 'Kõêl Śîñhä 🚩🇮🇳', 'id': '1534466844991451137'}, {'screen_name': 'GargaC', 'name': 'Garga Chatterjee', 'id': '558381779'}, {'screen_name': 'AshwiniVaishnaw', 'name': 'Ashwini Vaishnaw', 'id': '852579395315171328'}, {'screen_name': 'RailwaySeva', 'name': 'RailwaySeva', 'id': '945918632642494464'}]",,,,
66,6,1.6086915207267983e+18,1.6086890774063063e+18,1672376921000.0,2022-12-30 05:08:41,0.0,,"@RAYY5Y @jankibaat1 Shut up @$$... He just lost his mom... Btw is he responsible for COVID deaths? Peabrain why don't u go n ask the same to china, who made us go through such terrible times...",en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,5.0,5.0,https://twitter.com/sanjuktaroyvai1/status/1608691520726798337,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'RAYY5Y', 'name': 'RYAY \uea00', 'id': '1460134234148851714'}, {'screen_name': 'jankibaat1', 'name': 'Jan Ki Baat', 'id': '4456498874'}]",,,,
67,7,1.607291532742361e+18,1.6072226721734615e+18,1672043138000.0,2022-12-26 08:25:38,0.0,,@Bhavik2301 @RituRathaur @Hinduism_Ebooks Ofcourse they r. Ystrdy I went to my helps home in the village. Missionaries from abroad have built a fancy school there and serve organic food grown in the premises. Who can resist it,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,1.0,8.0,https://twitter.com/sanjuktaroyvai1/status/1607291532742361090,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Bhavik2301', 'name': 'Bhavik', 'id': '43052045'}, {'screen_name': 'RituRathaur', 'name': 'Ritu #सत्यसाधक', 'id': '122025193'}, {'screen_name': 'Hinduism_Ebooks', 'name': 'Hinduism Ebooks', 'id': '75564243'}]",,,,
68,8,1.607238639167365e+18,1.6072226721734615e+18,1672030527000.0,2022-12-26 04:55:27,0.0,,@RituRathaur @Hinduism_Ebooks What's in demand is in supply? Why not blame Hindus adorning red caps n decorating trees and wishing each other merry Christmas... We Hindus r ready to do anything tho suit the bill. Even teaching little kids about Santa,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,1.0,4.0,https://twitter.com/sanjuktaroyvai1/status/1607238639167365121,[],[],0.0,,False,2.0,1.0,1.0,,None,,,,,,,"[{'screen_name': 'RituRathaur', 'name': 'Ritu #सत्यसाधक', 'id': '122025193'}, {'screen_name': 'Hinduism_Ebooks', 'name': 'Hinduism Ebooks', 'id': '75564243'}]",,,,
69,9,1.606226159267717e+18,1.605169504480559e+18,1671789133000.0,2022-12-23 09:52:13,0.0,,@Jayati_M93 U have no knowledge whatsoever of our scriptures. The only thing that u can spread is lies without any proofs or facts.,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,5.0,9.0,https://twitter.com/sanjuktaroyvai1/status/1606226159267717120,[],[],0.0,,False,4.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Jayati_M93', 'name': 'Jayati', 'id': '1379607834136956932'}]",,,,
70,10,1.603404767115776e+18,1.6030168735868764e+18,1671116460000.0,2022-12-15 15:01:00,0.0,,@theamitkpaul @ARanganathan72 C* jaise baat na kar .. HP aur Punjab mein kaunsa violence hua hai... Bzk,in,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,4.0,15.0,https://twitter.com/sanjuktaroyvai1/status/1603404767115776000,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'theamitkpaul', 'name': 'Amit K Paul', 'id': '1522195676536397826'}, {'screen_name': 'ARanganathan72', 'name': 'Anand Ranganathan', 'id': '1344897174'}]",,,,
71,11,1.602137409797247e+18,1.6019246728784445e+18,1670814299000.0,2022-12-12 03:04:59,0.0,,@arunkrchauhan @tehseenp N halal meat is unifying. Shame on u,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,1.0,3.0,https://twitter.com/sanjuktaroyvai1/status/1602137409797246976,[],[],0.0,,False,3.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'arunkrchauhan', 'name': 'Arun Chauhan', 'id': '2401763534'}, {'screen_name': 'tehseenp', 'name': 'Tehseen Poonawalla Official 🇮🇳', 'id': '53313935'}]",,,,
72,12,1.6018255024442573e+18,1.6009216873394135e+18,1670739934000.0,2022-12-11 06:25:34,0.0,,@ashoswai Modi didn't win UP?????? 😱😱😱🤪😂,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,7.0,6.0,https://twitter.com/sanjuktaroyvai1/status/1601825502444257280,[],[],0.0,,False,1.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'ashoswai', 'name': 'Ashok Swain', 'id': '70355674'}]",,,,
73,13,1.6018248727533978e+18,1.6018234823919657e+18,1670739784000.0,2022-12-11 06:23:04,0.0,,@swati_gs What's the need to go to holy places of kaffirs? They can go to Mecca n do what the hell they want,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,7.0,6.0,https://twitter.com/sanjuktaroyvai1/status/1601824872753397760,[],[],0.0,,False,14.0,1.0,4.0,,None,,,,,,,"[{'screen_name': 'swati_gs', 'name': 'Swati Goel Sharma', 'id': '1121554471'}]",,,,
74,14,1.6008311544035615e+18,1.6007324500275405e+18,1670502863000.0,2022-12-08 12:34:23,0.0,,@shweta31soni Hahaha only in ur dreams. Amit Bhai toh dur ki hai. Mujhe rokh ke dikha de. I'm coming tomorrow to HP 🤪😁😁😁😂,in,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,4.0,12.0,https://twitter.com/sanjuktaroyvai1/status/1600831154403561472,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'shweta31soni', 'name': 'Shweta@soni', 'id': '1505777631496605696'}]",,,,
75,15,1.600828795967402e+18,1.6007324500275405e+18,1670502301000.0,2022-12-08 12:25:01,0.0,,@shweta31soni HP is nat ur baap ka.....,in,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,4.0,12.0,https://twitter.com/sanjuktaroyvai1/status/1600828795967401984,[],[],0.0,,False,0.0,1.0,0.0,,None,,,,,,,"[{'screen_name': 'shweta31soni', 'name': 'Shweta@soni', 'id': '1505777631496605696'}]",,,,
76,16,1.5982679946770514e+18,1.5980923044596654e+18,1669891758000.0,2022-12-01 10:49:18,0.0,,@sampitroda Who the f r u?,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,4.0,10.0,https://twitter.com/sanjuktaroyvai1/status/1598267994677051392,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'sampitroda', 'name': 'Sam Pitroda', 'id': '147493686'}]",,,,
77,17,1.5978442364679619e+18,1.5978409588043612e+18,1669790727000.0,2022-11-30 06:45:27,0.0,,@pronami007 @DetheEsha In my current trip across various cities in India I have realised people do take more pride in their culture now n don't feel shy wear it in their sleeves,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,3.0,6.0,https://twitter.com/sanjuktaroyvai1/status/1597844236467961856,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'pronami007', 'name': 'Pronami', 'id': '2306451452'}, {'screen_name': 'DetheEsha', 'name': '🇮🇳 Esha(এষা) Sen Dethe', 'id': '411176136'}]",,,,
78,18,1.597052477358379e+18,1.59686033714355e+18,1669601957000.0,2022-11-28 02:19:17,0.0,,@vinodkapri @RichaChadha C* o ke Kami nàhi hai Bharat mein,ca,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,1.0,2.0,https://twitter.com/sanjuktaroyvai1/status/1597052477358379008,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'vinodkapri', 'name': 'Vinod Kapri', 'id': '160588215'}, {'screen_name': 'RichaChadha', 'name': 'RichaChadha', 'id': '207888272'}]",,,,
79,19,1.5970517180425503e+18,1.5969105880550687e+18,1669601776000.0,2022-11-28 02:16:16,0.0,,@Mohd_S_Hussain Railway lines n station is not a place to pray. There is a place for everything. Stop b@llsh!tting. Don't u feel tried of playing victim,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,1.0,2.0,https://twitter.com/sanjuktaroyvai1/status/1597051718042550272,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Mohd_S_Hussain', 'name': 'Mohd Shahnawaz Hussain', 'id': '1383755496503476224'}]",,,,
80,20,1.596942546349224e+18,1.5968536812025324e+18,1669575747000.0,2022-11-27 19:02:27,0.0,,@Saurabh42941825 Jaa bhag,hi,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,7.0,19.0,https://twitter.com/sanjuktaroyvai1/status/1596942546349223937,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Saurabh42941825', 'name': 'Saurabh Bauddh', 'id': '1530937437136072706'}]",,,,
81,21,1.5969423469012992e+18,1.5968508150920274e+18,1669575699000.0,2022-11-27 19:01:39,0.0,,@Expert5685 🤪😜😂😂😂😂,und,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,7.0,19.0,https://twitter.com/sanjuktaroyvai1/status/1596942346901299200,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Expert5685', 'name': 'Anupam Ranjan', 'id': '1295353229518098435'}]",,,,
82,22,1.596115878562902e+18,1.596103156320342e+18,1669378654000.0,2022-11-25 12:17:34,0.0,,@mamaearthindia I like your products.... But not using now. Make sure who you make ur brand ambassador. Won't take anything against India or our soldiers @mamaearthindia,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,5.0,12.0,https://twitter.com/sanjuktaroyvai1/status/1596115878562902016,[],[],0.0,,False,81.0,1.0,1.0,,None,,,,,,,"[{'screen_name': 'mamaearthindia', 'name': 'Mamaearth', 'id': '784570429432299520'}]",,,,
83,23,1.5937910129711104e+18,1.5924236768883794e+18,1668824363000.0,2022-11-19 02:19:23,0.0,,@SonyLIV It's Indian Fauda.... Not interesting enough,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,6.0,2.0,https://twitter.com/sanjuktaroyvai1/status/1593791012971110400,[],[],0.0,,False,1.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'SonyLIV', 'name': 'Sony LIV', 'id': '875118728'}]",,,,
84,24,1.5932202836617134e+18,1.5930890531044393e+18,1668688290000.0,2022-11-17 12:31:30,0.0,,@mr_mayank Famous???,ht,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,4.0,12.0,https://twitter.com/sanjuktaroyvai1/status/1593220283661713409,[],[],0.0,,False,2.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'mr_mayank', 'name': 'Ankit Mayank', 'id': '231134980'}]",,,,
85,25,1.5925715004562186e+18,1.5924641536584253e+18,1668533608000.0,2022-11-15 17:33:28,0.0,,@Agrimonious Ofcourse only fools will not be scared of all that u mentioned....,en,[],[],1.1024465385491579e+18,1.1024465385491579e+18,sanjuktaroyvai1,sanjuktaroyvaidya संयुक्ता राय वैद्या,2.0,17.0,https://twitter.com/sanjuktaroyvai1/status/1592571500456218624,[],[],0.0,,False,0.0,0.0,0.0,,None,,,,,,,"[{'screen_name': 'Agrimonious', 'name': 'Agrima 🇮🇳', 'id': '382254185'}]",,,,
